Tempo (s),Tensão (V),Corrente (A)
0.433,0.0013870744552280446,2.774148910456089e-07
0.434,0.00135960854079222,2.7192170815844404e-07
0.435,0.0013326864879010683,2.665372975802137e-07
0.436,0.001306297527374467,2.6125950547489337e-07
0.437,0.0012804311032763454,2.560862206552691e-07
0.438,0.0012550768686921793,2.510153737384359e-07
0.439,0.0012302246815900715,2.460449363180143e-07
0.44,0.0012058646007638142,2.4117292015276285e-07
0.441,0.001181986881856269,2.3639737637125384e-07
0.442,0.001158581973461504,2.3171639469230081e-07
0.443,0.0011356405133040892,2.2712810266081786e-07
0.444,0.0011131533244940711,2.2263066489881424e-07
0.445,0.0010911114118560912,2.1822228237121825e-07
0.446,0.0010695059583312018,2.1390119166624036e-07
0.447,0.0010483283214499143,2.0966566428998286e-07
0.448,0.0010275700298751041,2.0551400597502083e-07
0.449,0.0010072227800133587,2.0144455600267175e-07
0.45,0.0009872784326934365,1.974556865386873e-07
0.451,0.0009677290099104795,1.9354580198209592e-07
0.452,0.0009485666916347123,1.8971333832694247e-07
0.453,0.0009297838126833218,1.8595676253666436e-07
0.454,0.0009113728596542891,1.8227457193085783e-07
0.455,0.0008933264679209182,1.7866529358418366e-07
0.456,0.0008756374186858941,1.7512748373717882e-07
0.457,0.000858298636093664,1.7165972721873282e-07
0.458,0.0008413031844000075,1.682606368800015e-07
0.459,0.0008246442651976361,1.6492885303952722e-07
0.46,0.0008083152146967473,1.6166304293934948e-07
0.461,0.0007923095010594158,1.5846190021188316e-07
0.462,0.0007766207217867769,1.553241443573554e-07
0.463,0.0007612426011579337,1.5224852023158676e-07
0.464,0.0007461689877195904,1.4923379754391808e-07
0.465,0.0007313938518253862,1.4627877036507723e-07
0.466,0.0007169112832239614,1.433822566447923e-07
0.467,0.0007027154886947708,1.4054309773895416e-07
0.468,0.0006888007897307228,1.3776015794614456e-07
0.46900000000000003,0.0006751616202666989,1.3503232405333978e-07
0.47000000000000003,0.0006617925244530578,1.3235850489061158e-07
0.47100000000000003,0.000648688154473216,1.2973763089464321e-07
0.47200000000000003,0.0006358432684044541,1.2716865368089083e-07
0.47300000000000003,0.0006232527281210763,1.2465054562421525e-07
0.47400000000000003,0.0006109114972390951,1.2218229944781901e-07
0.47500000000000003,0.0005988146391016048,1.1976292782032095e-07
0.47600000000000003,0.0005869573148040567,1.1739146296081134e-07
0.47700000000000004,0.0005753347812586311,1.1506695625172622e-07
0.47800000000000004,0.0005639423892969427,1.1278847785938854e-07
0.47900000000000004,0.0005527755818103053,1.1055511636206105e-07
0.48,0.0005418298919268312,1.0836597838536625e-07
0.481,0.0005311009412246227,1.0622018824492455e-07
0.482,0.0005205844379803444,1.0411688759606888e-07
0.483,0.0005102761754524767,1.0205523509049535e-07
0.484,0.0005001720301985621,1.0003440603971242e-07
0.485,0.0004902679604257771,9.805359208515541e-08
0.486,0.00048056000437415576,9.611200087483116e-08
0.487,0.00047104427873183617,9.420885574636723e-08
0.488,0.00046171697708168263,9.234339541633653e-08
0.489,0.00045257436837867107,9.051487367573422e-08
