Tempo (s),Tensão (V),Corrente (A)
0.34700000000000003,0.10455328237653984,1.306916029706748e-05
0.34800000000000003,0.1032545006438389,1.2906812580479862e-05
0.34900000000000003,0.10197185263693646,1.2746481579617058e-05
0.35000000000000003,0.10070513793947199,1.2588142242433998e-05
0.35100000000000003,0.09945415862469666,1.2431769828087082e-05
0.352,0.09821871922454758,1.2277339903068448e-05
0.353,0.09699862669910479,1.21248283373881e-05
0.354,0.09579369040642897,1.1974211300803622e-05
0.355,0.09460372207277294,1.1825465259096618e-05
0.356,0.09342853576316362,1.1678566970395453e-05
0.357,0.09226794785234906,1.1533493481543633e-05
0.358,0.09112177699610702,1.1390222124513377e-05
0.359,0.08998984410290932,1.1248730512863665e-05
0.36,0.08887197230593845,1.1108996538242306e-05
0.361,0.08776798693545182,1.0970998366931478e-05
0.362,0.0866777154914893,1.0834714436436162e-05
0.363,0.08560098761691942,1.0700123452114927e-05
0.364,0.08453763507082124,1.0567204383852655e-05
0.365,0.08348749170219603,1.0435936462774504e-05
0.366,0.08245039342400592,1.030629917800074e-05
0.367,0.08142617818753502,1.0178272273441877e-05
0.368,0.08041468595706869,1.0051835744633586e-05
0.369,0.0794157586848881,9.926969835611011e-06
0.37,0.07842924028657462,9.803655035821827e-06
0.371,0.07745497661662147,9.681872077077684e-06
0.372,0.0764928154443481,9.561601930543514e-06
0.373,0.07554260643011369,9.442825803764211e-06
0.374,0.07460420110182661,9.325525137728327e-06
0.375,0.07367745283174512,9.20968160396814e-06
0.376,0.07276221681356652,9.095277101695815e-06
0.377,0.07185835003980093,8.982293754975116e-06
0.378,0.07096571127942607,8.87071390992826e-06
0.379,0.07008416105581942,8.760520131977428e-06
0.38,0.06921356162496507,8.651695203120634e-06
0.381,0.06835377695393072,8.54422211924134e-06
0.382,0.06750467269961224,8.438084087451531e-06
0.383,0.06666611618774247,8.333264523467808e-06
0.384,0.06583797639216024,8.22974704902003e-06
0.385,0.06502012391433769,8.127515489292211e-06
0.386,0.06421243096316123,8.026553870395155e-06
0.387,0.06341477133496395,7.926846416870495e-06
0.388,0.06262702039380619,7.828377549225773e-06
0.389,0.061849055052000564,7.73113188150007e-06
0.39,0.06108075375087969,7.635094218859962e-06
0.391,0.06032199644180215,7.540249555225269e-06
0.392,0.059572664567394705,7.446583070924338e-06
0.393,0.058832641043027434,7.354080130378429e-06
0.394,0.05810181023851913,7.2627262798148915e-06
0.395,0.05738005796006959,7.172507245008699e-06
